"Algorithm","Run_ID","Repeat","Fold_ID","Fold_Number","Grid_Mean","Grid_SD","Threshold_P90","Threshold_P95","Threshold_P99","Threshold_Mean_Plus_2SD"
"SVM","Repeat_22_Fold_02",22,"Fold_02",2,0.0406615337746483,0.0455564915635055,0.11266084591849,0.142130251300687,0.188440550565646,0.131774516901659
"SVM","Repeat_22_Fold_03",22,"Fold_03",3,0.0388689269149382,0.0248140156889619,0.0800767811413907,0.0893942479793872,0.105504299120106,0.088496958292862
"SVM","Repeat_22_Fold_04",22,"Fold_04",4,0.0443627748224604,0.122221145719244,0.0376646765160203,0.0977554446586436,0.883602996791952,0.288805066260949
"SVM","Repeat_22_Fold_05",22,"Fold_05",5,0.0401989934545494,0.0120567786820032,0.0579717042258939,0.0616336194433592,0.0657843661856843,0.0643125508185558
"SVM","Repeat_23_Fold_01",23,"Fold_01",1,0.0377282643861027,0.10601594851427,0.0377328877979685,0.0430595376719182,0.757449388765596,0.249760161414643
"SVM","Repeat_23_Fold_02",23,"Fold_02",2,0.0540176532012067,0.0690088575008883,0.172999414142523,0.214058916319685,0.268336808746062,0.192035368202983
"SVM","Repeat_23_Fold_03",23,"Fold_03",3,0.0404835874191389,0.0327594936995583,0.08951747584667,0.108008828029587,0.151898574847986,0.106002574818256
"SVM","Repeat_23_Fold_04",23,"Fold_04",4,0.0411525415180891,0.0758520617349959,0.0921098078174101,0.19554946489445,0.42736114566291,0.192856664988081
"SVM","Repeat_23_Fold_05",23,"Fold_05",5,0.0400421509741746,0.0313679880085671,0.0873058110296309,0.10318221043177,0.141861333106318,0.102778126991309
"SVM","Repeat_24_Fold_01",24,"Fold_01",1,0.0366007256654312,0.0200118318776081,0.0676824982858147,0.073458189904194,0.0809125398772172,0.0766243894206473
"SVM","Repeat_24_Fold_02",24,"Fold_02",2,0.0368153568294858,0.0232606481220821,0.0749893442729841,0.0824129066538853,0.0947466563535922,0.0833366530736499
"SVM","Repeat_24_Fold_03",24,"Fold_03",3,0.0408335512261719,0.00673807253260896,0.0503381837246664,0.0538448577153211,0.058880299915096,0.0543096962913898
"SVM","Repeat_24_Fold_04",24,"Fold_04",4,0.0322488559037604,0.0356023040292861,0.0661116524326677,0.0902340871488953,0.203525102411445,0.103453463962333
"SVM","Repeat_24_Fold_05",24,"Fold_05",5,0.0413277561544936,0.00575280326707621,0.0494833711307933,0.0509781852685503,0.0526785327097221,0.052833362688646
"SVM","Repeat_25_Fold_01",25,"Fold_01",1,0.0387054371304606,0.0421084161384542,0.109151757090652,0.133544814225896,0.168631909640687,0.122922269407369
"SVM","Repeat_25_Fold_02",25,"Fold_02",2,0.0395990172481557,0.0414478281959633,0.104891862670965,0.134695817943969,0.172671586662697,0.122494673640082
"SVM","Repeat_25_Fold_03",25,"Fold_03",3,0.0396935644416332,0.00616380722538583,0.0480024222941993,0.0506691671063289,0.0535927723259128,0.0520211788924049
"SVM","Repeat_25_Fold_04",25,"Fold_04",4,0.0397923737923187,0.0829388847612287,0.0363340459406159,0.0804080291742873,0.529839072721426,0.205670143314776
"SVM","Repeat_25_Fold_05",25,"Fold_05",5,0.047738825560483,0.0474528356511354,0.122194861405868,0.152092104576982,0.195757993013373,0.142644496862754
"SVM","Repeat_26_Fold_01",26,"Fold_01",1,0.0416276084377921,0.0506609808197384,0.110977049830018,0.15295889885642,0.242146500229389,0.142949570077269
"SVM","Repeat_26_Fold_02",26,"Fold_02",2,0.0407353399104882,0.047000846747602,0.10624311189653,0.142809640978569,0.223992613798881,0.134737033405692
"SVM","Repeat_26_Fold_03",26,"Fold_03",3,0.0362886852319748,0.0264248611574397,0.0716163404246969,0.0872193498289911,0.136924215469242,0.0891384075468542
"SVM","Repeat_26_Fold_04",26,"Fold_04",4,0.0525900189138434,0.1243658191765,0.0964417729504245,0.266917666989677,0.731285044312885,0.301321657266843
"SVM","Repeat_26_Fold_05",26,"Fold_05",5,0.0365552821831287,0.0342241326088698,0.0837445025970044,0.101817289782241,0.167835600827685,0.105003547400868
"SVM","Repeat_27_Fold_01",27,"Fold_01",1,0.0391953393854945,0.0222863304468018,0.0728505885815537,0.0844486087282246,0.0996713083858811,0.0837680002790981
"SVM","Repeat_27_Fold_02",27,"Fold_02",2,0.0376314084546706,0.0407930466957751,0.103561064181222,0.126982176858428,0.157900358970669,0.119217501846221
"SVM","Repeat_27_Fold_03",27,"Fold_03",3,0.0423312651681626,0.00882223686843005,0.0544894867493908,0.0586084991936046,0.064280988740437,0.0599757389050227
"SVM","Repeat_27_Fold_04",27,"Fold_04",4,0.0407227678534868,0.00932454383089966,0.0543139819540777,0.0591150730014808,0.0682475814626365,0.0593718555152862
"SVM","Repeat_27_Fold_05",27,"Fold_05",5,0.0389860651074655,0.0380866409449627,0.0759716992175892,0.115017423548033,0.19438920748055,0.115159346997391
"SVM","Repeat_28_Fold_01",28,"Fold_01",1,0.0407212314968096,0.0284770655179032,0.0853491283102181,0.100183598083564,0.118923595012712,0.097675362532616
"SVM","Repeat_28_Fold_02",28,"Fold_02",2,0.0422273773758198,0.0213957884446676,0.0750947789139573,0.0850363874918318,0.100413082451972,0.085018954265155
"SVM","Repeat_28_Fold_03",28,"Fold_03",3,0.0407655692691874,0.0132238611931824,0.0604217147203675,0.0653738127428863,0.0729499470858902,0.0672132916555521
"SVM","Repeat_28_Fold_04",28,"Fold_04",4,0.040587267849396,0.00680157533544277,0.0476122337123014,0.048583496383696,0.0496185296840722,0.0541904185202815
"SVM","Repeat_28_Fold_05",28,"Fold_05",5,0.0415151186232461,0.000726593508776781,0.0424978092664246,0.0426967794656421,0.0429374550656435,0.0429683056407997
"SVM","Repeat_29_Fold_01",29,"Fold_01",1,0.0382518200624557,0.0393411311915956,0.0988224978723515,0.124595166587637,0.165428774258901,0.116934082445647
"SVM","Repeat_29_Fold_02",29,"Fold_02",2,0.0384836268851202,0.0232001358568019,0.0732705503319104,0.0843220955072523,0.102809520163334,0.0848838985987239
"SVM","Repeat_29_Fold_03",29,"Fold_03",3,0.0397991360837552,0.00767220474434811,0.0437634317507892,0.0446570499326887,0.0609032127956175,0.0551435455724514
"SVM","Repeat_29_Fold_04",29,"Fold_04",4,0.0437394924864794,0.076445154573919,0.0818429951360878,0.170295588319658,0.437448338131204,0.196629801634317
"SVM","Repeat_29_Fold_05",29,"Fold_05",5,0.0383887228972067,0.0161852477942007,0.0628646579659363,0.0679390299009041,0.0773227628486199,0.0707592184856082
"SVM","Repeat_30_Fold_01",30,"Fold_01",1,0.0418662416492032,0.00831405386960706,0.04370404286386,0.045156183538159,0.0783731287072829,0.0584943493884173
"SVM","Repeat_30_Fold_02",30,"Fold_02",2,0.0395757270815905,0.032124059224141,0.085078637064194,0.109391344062038,0.138746441656057,0.103823845529872
"SVM","Repeat_30_Fold_03",30,"Fold_03",3,0.038219865782997,0.0359839360899342,0.0939406079270013,0.115997639574207,0.152739576629415,0.110187737962865
"SVM","Repeat_30_Fold_04",30,"Fold_04",4,0.041480367009835,0.000556248519617546,0.0416373880481253,0.0418828227770973,0.0444970844399242,0.0425928640490701
"SVM","Repeat_30_Fold_05",30,"Fold_05",5,0.0356215046731473,0.0381819555732133,0.0901691828695388,0.113642634830484,0.152961811212791,0.111985415819574
