"Algorithm","Run_ID","Repeat","Fold_ID","Fold_Number","Held_Out_CellID","Held_Out_Probability","Threshold_P90","Captured_P90","Threshold_P95","Captured_P95","Threshold_P99","Captured_P99","Threshold_Mean_Plus_2SD","Captured_Mean_Plus_2SD"
"SVM","Repeat_16_Fold_02",16,"Fold_02",2,5882,0.0154814753595248,0.0865574107413984,FALSE,0.10569028144902,FALSE,0.19394401008165,FALSE,0.121552944611877,FALSE
"SVM","Repeat_16_Fold_03",16,"Fold_03",3,5972,0.109637409840498,0.103634549356391,TRUE,0.147075955434719,FALSE,0.323742927358258,FALSE,0.157995081122368,FALSE
"SVM","Repeat_16_Fold_04",16,"Fold_04",4,5000,0.0538991124515991,0.116025020579407,FALSE,0.168454880841983,FALSE,0.313434635295113,FALSE,0.1701256693553,FALSE
"SVM","Repeat_16_Fold_05",16,"Fold_05",5,6362,0.09030440900722,0.0993833003539899,FALSE,0.124357739353027,FALSE,0.176467119773689,FALSE,0.119009126875955,FALSE
"SVM","Repeat_17_Fold_01",17,"Fold_01",1,4678,0.0916306649917048,0.0928337134960263,FALSE,0.109992552501815,FALSE,0.135018133183242,FALSE,0.107302190351094,FALSE
"SVM","Repeat_17_Fold_02",17,"Fold_02",2,5882,0.0308266868305961,0.0900280716478821,FALSE,0.103090986499438,FALSE,0.116952852169138,FALSE,0.0993603219402782,FALSE
"SVM","Repeat_17_Fold_03",17,"Fold_03",3,5972,0.112723383734233,0.103069505000658,TRUE,0.124394804591954,FALSE,0.158732900473203,FALSE,0.120600339101481,FALSE
"SVM","Repeat_17_Fold_04",17,"Fold_04",4,5000,0.0386386197545525,0.0439893910939091,FALSE,0.044508313181416,FALSE,0.0452959942762395,FALSE,0.0460773342502778,FALSE
"SVM","Repeat_17_Fold_05",17,"Fold_05",5,6362,0.105930360869246,0.100331461207703,TRUE,0.116998365520961,FALSE,0.140789855522776,FALSE,0.114722653462902,FALSE
"SVM","Repeat_18_Fold_01",18,"Fold_01",1,4678,0.0573408589529435,0.0812538310846028,FALSE,0.114484087130153,FALSE,0.193895488295279,FALSE,0.1102251791114,FALSE
"SVM","Repeat_18_Fold_02",18,"Fold_02",2,5882,0.172634854016381,0.102793455936558,TRUE,0.136015641121577,TRUE,0.211468030753383,FALSE,0.129052820509766,TRUE
"SVM","Repeat_18_Fold_03",18,"Fold_03",3,5972,0.0358551497841371,0.0486663369657161,FALSE,0.0505181607487593,FALSE,0.0531980464892503,FALSE,0.0526392040009945,FALSE
